"ID_REF"	"GSM2509848"	"GSM2509849"	"GSM2509850"	"GSM2509851"
"3530224_st"	12.01904	12.02658	12.00194	12.14869
"3530228_st"	11.25595	10.98972	10.94329	10.84694
"3530232_st"	10.46552	10.51493	10.36168	10.2401
"3545858_st"	12.23348	12.15258	12.11731	12.07433
"3545865_st"	12.55445	12.34869	12.46952	12.43235
"3545868_st"	12.87428	12.61793	12.61866	12.82028
"3545872_st"	13.89115	13.91047	13.80886	13.83872
"3545874_st"	11.82719	11.7091	11.62801	11.71412
"3545877_st"	11.9905	11.73847	11.51728	11.63194
"3581324_st"	7.172022	7.374687	7.868572	7.230832
"3581329_st"	6.475076	5.229131	6.365613	5.079633
"3581341_st"	7.974182	7.068343	8.149541	7.66327
"3581343_st"	7.509454	7.94813	8.564948	9.225712
"3581345_st"	7.257005	7.781094	7.425925	7.959767
"3581347_st"	6.475076	6.869865	6.806832	7.181992
"3581349_st"	6.93616	7.450877	7.411167	7.156937
"3581353_st"	8.721815	8.195787	8.229825	8.473541
"3581355_st"	7.509454	7.673906	6.93616	7.645366
"3581359_st"	9.022948	9.373321	8.979309	9.274866
"3581363_st"	9.282994	9.336416	9.353609	9.494275
"3581365_st"	8.36942	7.829465	7.705352	7.8976
"3581367_st"	8.887096	8.481636	8.977164	8.940928
"3581371_st"	9.814117	9.912828	9.915818	9.862575
"3581373_st"	7.870115	7.374687	8.242981	7.575233
"3596634_st"	10.34779	10.34865	10.08794	10.03994
"3596637_st"	11.71491	11.43877	11.7153	11.54319
"3596639_st"	11.94954	11.91297	12.02646	12.31188
"3596641_st"	11.05657	10.96914	10.79686	11.11998
"3597901_st"	10.84879	10.6768	10.58704	10.77331
"3597903_st"	11.03821	11.0258	10.69541	10.61789
"3597906_st"	11.10474	10.90479	10.77475	10.75067
"3597908_st"	11.88291	11.60092	11.46005	11.73109
"3597910_st"	11.93874	11.78383	11.77721	11.74548
"3597911_st"	13.02165	12.76763	13.04168	12.79662
"3597913_st"	12.21	12.17937	12.21368	11.97846
"3597914_st"	12.51185	12.35825	12.37105	12.00528
"3597915_st"	12.65252	12.36653	12.48015	12.412
"3597919_st"	13.27081	13.13271	13.1235	13.16306
"3597923_st"	13.02357	13.14617	13.27311	13.20234
"3597926_st"	12.43492	12.29984	12.36556	12.32627
"3597928_st"	11.73501	11.75435	11.91203	11.54482
"3597930_st"	12.98014	13.11015	13.06953	13.19308
"3597934_st"	12.38351	12.0553	12.2049	12.22516
"3597936_st"	12.89969	13.014	13.08929	13.03887
"3597938_st"	13.12236	13.16612	13.03938	13.13699
"3597940_st"	11.90885	11.42112	11.44124	11.56246
"3597944_st"	12.70939	12.67209	12.50385	12.59396
"3597948_st"	13.33673	13.39728	13.32566	13.43193
"3597952_st"	11.15779	11.15305	11.07211	10.97151
"3597953_st"	13.24682	13.26223	13.20985	13.23987
"3597957_st"	10.99997	11.06354	11.1085	11.29976
"3597981_st"	2.327574	2.517201	2.619497	4.286333
"3598703_st"	8.96855	8.848496	8.956985	8.7388
"3598709_st"	10.73623	10.72574	10.88367	10.75293
"3598712_st"	11.93574	11.81002	11.93933	11.86874
"3598718_st"	11.05998	10.88813	10.82106	10.86943
"3598720_st"	12.59304	12.40462	12.57049	12.60745
"3606723_st"	10.05929	9.594249	9.743083	9.654563
"3606731_st"	11.33927	11.52121	11.36589	11.67324
"3606732_st"	9.714359	8.857441	9.382241	9.449445
"3607147_st"	12.34088	12.1948	12.29808	12.59201
"3607151_st"	13.36609	13.26111	13.39837	13.30338
"3615292_st"	8.126405	7.821889	7.894727	7.051222
"3615294_st"	4.126709	6.164092	5.79987	5.285258
"3615296_st"	8.760887	8.421284	8.184181	8.803568
"3615298_st"	9.228721	8.943861	8.273606	8.389995
"3615300_st"	8.854506	8.660447	8.477304	8.601752
"3615302_st"	8.267767	8.012398	7.741194	8.359571
"3615304_st"	9.421882	9.261922	9.148771	9.156173
"3615310_st"	9.339203	9.383617	8.868697	8.895452
"3615314_st"	10.02968	9.804781	9.604298	9.993319
"3615316_st"	7.762092	7.280795	7.102699	7.696397
"3615318_st"	9.289328	9.137759	8.960419	9.221311
"3615320_st"	8.581047	8.332973	8.134218	8.250106
"3615322_st"	8.932096	8.282901	8.412398	8.053705
"3615325_st"	7.711198	7.305514	6.998089	7.037246
"3615326_st"	9.345315	9.611873	9.064633	9.157876
"3615330_st"	8.221392	8.045538	8.266597	8.817654
"3615331_st"	7.756097	7.167252	7.080645	7.844924
"3637118_st"	8.428869	7.437444	7.954782	7.422616
"3637120_st"	11.15843	11.03529	11.34635	11.27024
"3637132_st"	10.8125	10.74478	10.92645	11.08594
"3637135_st"	10.1582	10.07876	10.39496	10.31668
"3644241_st"	11.60532	11.5715	11.5174	11.42141
"3644245_st"	12.26768	12.20743	12.29241	12.387
"3644248_st"	12.78405	12.81155	12.83083	12.60544
"3644250_st"	12.88254	12.69647	12.83301	12.65573
"3644254_st"	12.16373	12.06225	11.92575	12.01233
"3644256_st"	12.14291	12.11624	12.25547	12.19938
"3644260_st"	12.85109	12.87864	12.8164	12.7912
"3644261_st"	13.34939	13.25247	13.31915	13.27953
"3644265_st"	12.52063	12.32141	12.29382	12.28765
"3644269_st"	9.894283	9.852177	9.992222	10.10553
"3660276_st"	13.10087	12.97705	13.06545	13.06077
"3660278_st"	11.27376	11.3227	11.34595	11.07199
"3660280_st"	9.786325	9.847324	9.774923	9.856134
"3662440_st"	9.663931	9.378207	9.818118	10.08608
"3662446_st"	8.758921	8.352967	8.552513	8.091221
"3662450_st"	7.680954	7.489522	7.924572	7.693204
"3662452_st"	7.710527	7.489522	8.050988	7.411167
"3662460_st"	10.43589	10.40908	10.99644	11.16873
"3662462_st"	8.758921	8.856299	8.506642	8.483652
"3662464_st"	7.998362	7.409047	7.054842	7.452937
"3662467_st"	8.0068	7.853056	7.652555	7.467275
"3662474_st"	7.365967	8.003993	7.8976	7.802254
"3662477_st"	8.301311	8.261904	8.214122	8.473541
"3662480_st"	8.338555	8.607181	8.988569	9.157876
"3662482_st"	10.89479	10.34314	10.88985	10.69062
"3670175_st"	7.599611	7.707079	7.430113	8.326247
"3670177_st"	10.75235	10.66796	10.86473	11.03683
"3670179_st"	9.618311	9.463442	9.915818	10.12955
"3670185_st"	9.956317	9.882963	9.853636	10.02301
"3670189_st"	10.74459	10.6757	10.95253	11.10474
"3670193_st"	10.12826	9.97758	10.33311	10.38905
"3670195_st"	8.122618	8.165959	8.920233	8.781227
"3670202_st"	9.32409	9.57215	10.02092	10.07409
"3670204_st"	10.8039	10.98546	11.54428	11.50901
"3670206_st"	9.167944	9.157876	9.410895	9.621061
"3670208_st"	10.64989	11.26662	11.1975	11.48178
"3670214_st"	10.54806	10.34675	10.39763	10.856
"3670216_st"	11.29345	11.19827	11.62953	11.75862
"3670218_st"	10.84937	10.59172	11.11209	11.04232
"3670220_st"	11.26236	10.90121	11.51593	10.92849
"3670222_st"	9.706858	10.0801	10.20391	10.56911
"3670224_st"	10.97044	11.15622	11.62192	11.52856
"3670228_st"	11.84325	11.6894	12.02487	12.17691
"3670232_st"	9.939153	9.997828	10.29343	10.75193
"3670234_st"	11.28581	11.15463	11.6859	11.93487
"3670236_st"	10.60173	10.64877	11.15622	11.37583
"3670238_st"	9.941356	10.31199	10.44549	10.96521
"3670240_st"	10.67416	10.40563	10.86551	10.92571
"3670244_st"	10.35503	10.14779	10.27287	10.2541
"3670246_st"	11.7319	11.81199	11.9984	12.14927
"3670248_st"	11.4838	11.34275	11.82951	12.03268
"3670250_st"	11.82415	11.96653	12.16756	12.1474
"3670252_st"	11.86046	11.84675	12.04421	12.44859
"3670254_st"	12.68116	12.43205	12.8459	12.83739
"3670258_st"	10.93826	10.72064	10.84075	11.17209
"3670260_st"	11.88835	11.68517	12.02267	12.34233
"3670262_st"	10.49181	10.73848	11.0522	10.65236
"3670264_st"	7.722531	7.657922	8.029063	7.914143
"3671544_st"	8.018941	8.065374	7.699326	7.88654
"3671548_st"	5.062898	5.649819	5.581657	5.508964
"3671550_st"	8.920679	8.624447	8.792432	8.732072
"3671552_st"	8.254836	7.213802	7.743732	7.702192
"3671554_st"	9.492061	9.057804	9.530129	9.698783
"3671556_st"	4.409288	5.26206	4.188506	3.990422
"3671558_st"	7.699541	7.503643	8.389323	8.018591
"3672397_st"	8.720084	8.838305	8.855362	8.973582
"3672399_st"	10.03646	9.699812	9.815237	9.55595
"3672401_st"	7.230832	7.657922	7.586535	7.216352
"3672403_st"	11.49077	11.7095	11.54934	11.69347
"3672405_st"	10.67983	10.70027	10.92425	10.75412
"3672407_st"	9.237797	9.531302	9.328341	9.276705
"3672409_st"	8.863501	9.164897	8.789974	8.784929
"3672411_st"	9.824496	9.622893	10.02889	10.17394
"3672413_st"	6.699439	6.957147	6.810616	6.723516
"3676035_st"	7.807094	7.60147	9.417239	9.705995
"3676039_st"	10.04036	9.790981	11.33839	11.67044
"3676041_st"	9.31395	9.389697	10.90201	11.21874
"3676043_st"	8.812849	9.045649	10.44678	10.73044
"3676052_st"	10.6398	10.60319	12.01927	12.14689
"3676054_st"	10.74669	10.62201	12.25945	12.20942
"3676056_st"	9.576407	9.468032	11.01974	11.4897
"3676060_st"	7.630323	7.580045	8.733996	8.997708
"3676062_st"	7.625195	7.161494	8.262099	8.916302
"3686554_st"	10.78836	10.67306	10.83691	10.7668
"3686556_st"	9.71125	9.966831	10.03841	10.01378
"3686564_st"	12.26831	12.41282	12.36485	12.39784
"3686566_st"	11.14575	11.32697	11.32795	11.25751
"3686568_st"	10.54806	10.66796	10.68865	10.76173
"3686570_st"	10.95269	10.78814	10.80705	10.72722
"3686572_st"	10.75506	10.63137	10.71764	10.72512
"3686574_st"	12.37286	12.10677	12.21206	12.18865
"3686576_st"	12.13261	11.9595	11.90805	11.57415
"3686578_st"	11.82211	11.62055	11.58872	11.5923
"3686581_st"	11.3644	11.48989	11.39972	11.43043
"3686582_st"	11.21323	11.32795	11.77621	11.59069
"3686585_st"	11.20804	11.06174	11.2774	11.47673
"3686587_st"	10.63201	10.47058	10.81876	10.66287
"3706155_st"	7.771222	6.730768	7.51735	7.56384
"3706157_st"	8.121672	8.234008	8.266519	8.369648
"3706159_st"	8.751244	8.749886	8.846623	8.789782
"3706163_st"	8.869233	9.232367	9.165972	9.156313
"3706165_st"	8.114833	8.597901	8.040067	8.581047
"3706167_st"	10.03199	9.994296	10.22817	10.14747
"3706169_st"	9.893998	10.36874	10.25114	10.59335
"3706176_st"	9.359178	9.190964	9.621466	9.392743
"3706178_st"	10.58346	10.63597	10.86876	10.83831
"3706184_st"	8.427068	8.188941	8.087924	8.399018
"3706186_st"	9.059911	9.191576	9.419348	9.57924
"3706188_st"	6.560471	8.395317	7.637788	8.249202
"3706190_st"	7.285558	6.409109	7.80556	6.506426
"3706856_st"	7.672139	5.706286	7.054842	5.613624
"3706863_st"	11.95613	11.45678	11.6409	11.75146
"3706867_st"	10.78256	10.38959	10.91827	10.6211
"3706874_st"	8.172225	8.031822	7.673906	8.329615
"3706876_st"	11.96683	11.8741	12.01155	11.88124
"3706879_st"	10.89479	10.82274	10.94615	11.08312
"3706881_st"	12.03341	11.79987	11.81228	11.88619
"3706883_st"	11.79455	11.8911	12.05439	12.22077
"3706887_st"	10.60011	10.78112	10.44652	10.66508
"3706890_st"	11.67776	11.28827	11.53148	11.55597
"3706893_st"	11.2111	10.93052	11.257	11.00945
"3706896_st"	11.47989	11.45778	11.46703	11.78618
"47419064_st"	2.896213	4.639846	3.403223	5.155797
"47419066_st"	2.109572	2.349126	2.098626	2.364437
"47419077_st"	2.109572	2.836069	2.996033	2.491551
"47419080_st"	2.327574	2.090559	1.782305	2.054104
"47419083_st"	2.401611	2.616286	2.207525	2.323209
"47419101_st"	2.327574	2.249234	2.199303	2.323883
"47419113_st"	3.673609	2.969267	3.496752	4.150336
"47419116_st"	3.823286	2.868081	3.092223	2.725091
"47419185_st"	2.393809	2.291269	2.662178	2.945835
"47419191_st"	3.515563	2.527889	3.165368	3.092403
"47419192_st"	3.289233	3.030144	2.928142	2.636585
"47419193_st"	3.169446	2.596202	2.245889	2.15149
"47419195_st"	2.604139	3.239561	1.823236	2.327574
"47419203_st"	2.694466	4.258037	3.293814	2.019841
"47419205_st"	2.16873	2.320085	2.079423	2.652968
"47419210_st"	4.319022	2.589353	4.109321	2.709557
"47419220_st"	3.824456	4.296833	2.828448	2.509456
"47419221_st"	3.28224	3.296402	3.244557	2.943591
"47419231_st"	2.296556	2.422388	2.341552	2.576864
"47419258_st"	2.44775	5.036428	2.802508	3.19026
"47419265_st"	2.81395	3.435359	2.633487	2.502125
"47419266_st"	3.66665	3.083035	3.510809	4.050604
"47419272_st"	3.329889	3.770993	2.844251	4.286324
"47419277_st"	2.864211	3.313196	2.627388	2.296556
"47419281_st"	3.005741	3.963797	3.618406	4.14779
"47419282_st"	2.728534	2.339076	2.234952	2.259167
"47419283_st"	3.684207	2.871511	2.525335	3.398547
"47419337_st"	7.103949	6.516243	6.386551	6.6957
"47419338_st"	6.650439	6.08696	6.36933	6.414231
"47419339_st"	4.158323	3.457483	3.498881	3.312936
"47419358_st"	3.067294	3.581737	3.053545	2.370253
"47419392_st"	3.350033	4.188065	4.283605	4.53989
"47419398_st"	3.041999	3.023767	2.692165	3.178976
"47419399_st"	2.075405	2.394328	3.606577	3.37244
"47419400_st"	2.508898	2.756032	2.482679	2.852717
"47419401_st"	3.838305	4.026236	3.006932	2.769677
"47419404_st"	3.048289	2.587002	2.905369	2.606874
"47419405_st"	4.196971	5.022574	3.898455	4.12595
"47419406_st"	2.195661	2.445271	2.384577	2.216669
"47419407_st"	3.469448	2.249234	3.58888	3.039216
"47419408_st"	2.733139	2.92294	3.125416	4.085661
"47419411_st"	2.816902	2.618198	2.377551	3.440153
"47419412_st"	2.856381	4.883953	2.193569	2.899435
"47419414_st"	2.656295	3.618439	2.859881	3.602423
"47419415_st"	4.410822	4.815696	3.19026	3.083706
"47419418_st"	3.152147	3.143224	2.494876	2.960676
"47419419_st"	2.787306	2.549764	2.817645	2.952646
"47419421_st"	2.559391	3.21092	3.07393	2.80663
"47419422_st"	3.521645	2.581743	2.393809	2.581743
"47419483_st"	2.263294	3.179386	2.77814	2.756429
"47419517_st"	3.240148	3.281602	3.197405	3.037235
"47419523_st"	3.134526	3.121036	3.304954	3.053397
"47419539_st"	3.284332	2.844878	2.819907	3.029087
"47419557_st"	2.142066	2.784231	2.227474	2.424138
"47419564_st"	2.694466	3.349182	2.380219	4.008414
"47419566_st"	3.939908	3.237307	3.735509	3.030548
"47419567_st"	2.796653	2.9016	3.102874	2.997926
"47419569_st"	4.053449	4.134054	4.343493	3.409065
"47419576_st"	2.253045	2.09437	2.09437	2.495362
"47419586_st"	2.555752	2.740437	2.259603	2.669635
"47419587_st"	2.604139	2.190373	2.410251	2.313863
"47419588_st"	3.276324	3.104173	3.015768	3.275869
"47419597_st"	3.081337	3.35974	3.372861	3.022008
"47419607_st"	2.545459	3.584704	2.552156	2.909915
"47419608_st"	2.532612	2.972064	2.662178	2.814384
"47419614_st"	3.143788	2.384136	2.462579	2.685925
"47419615_st"	2.618473	2.362963	2.811479	2.310906
"47419616_st"	2.908204	2.487677	2.391453	2.368176
"47419618_st"	2.379407	2.670355	2.640749	2.858792
"47419619_st"	3.178665	2.462344	2.535232	3.205813
"47419620_st"	2.962073	2.763152	4.493898	2.540452
"47419636_st"	2.737689	2.082293	2.367033	2.258244
"47419637_st"	2.498138	2.343747	2.343641	2.392973
"47419640_st"	2.90334	2.331321	2.435498	2.141604
"47419651_st"	2.697032	4.190197	3.326044	2.814384
"47419652_st"	2.734133	2.629796	2.380219	2.792031
"47419654_st"	2.943085	2.609754	2.239033	2.663029
"47419657_st"	2.192945	2.20283	2.009377	2.176004
"47419658_st"	3.045533	2.746988	2.378299	3.143406
"47419661_st"	3.838144	2.583728	2.933089	2.783168
"47419663_st"	2.997683	3.13608	2.616593	3.376679
"47419664_st"	2.650854	2.681179	2.610659	2.572872
"47419666_st"	4.643808	2.763539	3.180378	3.402025
"47419667_st"	2.57059	4.710633	3.00845	3.260264
"47419672_st"	2.79637	2.990639	2.815342	3.153831
"47419686_st"	2.460699	2.285892	2.209067	2.537157
"47419687_st"	3.731978	2.179604	3.087057	2.747024
"47419688_st"	3.206362	2.465826	3.124283	2.589352
"47419691_st"	3.345781	3.512791	3.773728	3.084845
"47419692_st"	2.249234	2.327574	2.150492	2.249234
"47419693_st"	2.138603	1.967924	2.249234	2.758888
"47419697_st"	3.136647	2.060199	2.393809	2.662178
"47419698_st"	2.571194	2.476379	3.11454	2.248291
"47419699_st"	2.268124	2.591364	2.191304	2.640181
"47419701_st"	2.321335	2.864127	2.306549	2.30031
"47419703_st"	3.510323	2.663086	2.572451	2.680348
"47419705_st"	2.071475	2.701646	2.455306	2.920435
"47419706_st"	2.199303	2.199303	1.930614	3.244813
"47419712_st"	3.50007	2.914668	2.415384	3.167145
"47419713_st"	2.462877	2.225863	2.888923	3.259587
"47419717_st"	2.473644	2.505198	2.42078	2.377268
"47419719_st"	2.542733	2.542572	2.129298	2.451306
"47419721_st"	2.856381	2.125935	2.149805	2.168112
"47419722_st"	2.199303	2.517201	2.380219	2.814384
"47419725_st"	2.313828	2.674206	2.44775	2.769677
"47419729_st"	2.883957	2.264772	2.125237	2.327574
"47419731_st"	2.450248	2.462583	2.462583	2.462583
"47419732_st"	2.44775	3.521645	2.709557	1.974725
"47419734_st"	2.12219	2.559597	1.990975	2.211034
"47419738_st"	3.166689	2.565753	2.353103	2.270063
"47419739_st"	3.213166	2.729248	1.99884	2.616871
"47419745_st"	2.609228	2.814822	2.296157	2.440403
"47419749_st"	2.560189	2.735759	2.588559	2.430406
"47419750_st"	2.743521	2.397	2.845424	2.937799
"47419754_st"	2.255992	2.662178	2.631051	2.194325
"47419757_st"	3.227086	2.975287	3.172007	2.327285
"47419758_st"	2.71689	2.674462	2.434289	2.689274
"47419760_st"	2.272599	2.318288	2.237699	2.353395
"47419763_st"	2.817604	2.551787	2.569483	2.330005
"47419770_st"	2.533399	4.536195	2.653822	2.422168
"47419772_st"	3.147058	3.921591	3.048316	2.828437
"47419773_st"	2.960968	2.796379	2.642788	3.389775
"47419781_st"	2.327574	1.793185	2.199303	2.30031
"47419787_st"	2.170913	2.299121	2.499858	2.568965
"47419790_st"	4.008828	3.888651	4.377857	3.768394
"47419793_st"	2.518872	2.380219	2.482796	2.943085
"47419795_st"	2.864127	3.107076	3.379313	3.541159
"47419797_st"	3.221222	2.819005	2.390923	2.177207
"47419801_st"	2.373142	2.738461	2.497155	2.845788
"47419807_st"	3.002145	2.762654	4.353397	2.654751
"47419808_st"	5.635223	3.945447	3.317328	4.161713
"47419811_st"	2.042526	2.557304	2.385458	2.509455
"47419815_st"	2.953315	2.82969	2.540148	3.002292
"47419816_st"	1.999535	2.320691	2.469651	2.321022
"47419818_st"	2.463211	2.394367	2.073999	2.177343
"47419819_st"	2.871955	2.671169	2.686475	2.828261
"47419820_st"	3.385417	2.986207	3.383085	2.562792
"47419821_st"	2.218113	2.893305	2.293308	2.750883
"47419822_st"	2.960598	2.659495	2.863286	2.729034
"47419825_st"	2.705184	3.203187	3.638488	3.408355
"47419826_st"	2.744875	2.558761	2.366561	2.65213
"47419827_st"	2.138157	3.173792	2.846477	2.876772
"47419829_st"	2.205009	2.158398	2.303987	2.434678
"47419832_st"	3.18393	3.202874	2.972222	3.771044
"47419834_st"	2.369338	2.903606	2.184267	2.418338
"47419835_st"	3.032222	2.441081	3.470278	3.293679
"47419841_st"	3.279672	3.095555	2.916734	3.339914
"47419842_st"	2.376653	2.410498	2.670241	2.77902
"47419844_st"	2.327574	2.198373	2.539432	2.589353
"47419845_st"	2.942464	2.941405	3.270762	2.840805
"47419846_st"	2.576349	2.340648	3.004389	3.106419
"47419848_st"	2.739896	3.370735	3.151304	2.589353
"47419854_st"	2.162502	2.464817	2.28792	2.235275
"47419858_st"	4.793789	2.943085	3.107076	3.293814
"47419859_st"	3.120476	2.701025	2.96745	3.376142
"47419860_st"	2.563906	2.484786	3.346474	2.585829
"47419862_st"	3.320916	2.45443	2.252239	2.44268
"47419866_st"	2.604139	2.44775	2.839763	2.389251
"47419868_st"	2.947676	3.170872	2.608602	3.241026
"47419870_st"	5.079449	2.768959	3.65645	4.038995
"47419879_st"	3.992538	3.663276	3.896804	2.623715
"47419880_st"	2.939651	2.478828	2.686025	2.753361
"47419881_st"	2.539057	2.44393	2.490181	2.440688
"47419882_st"	2.581743	2.931621	2.732343	2.376076
"47419883_st"	3.295595	2.685867	2.785101	2.416461
"47419884_st"	3.802576	3.590173	3.022976	3.354316
"47419889_st"	2.425839	2.807822	2.851884	2.562164
"47419894_st"	2.546882	2.313354	2.13641	2.484097
"47419896_st"	3.777063	2.485474	2.921109	2.122516
"47419898_st"	4.074668	3.807254	3.668665	3.55754
"47419903_st"	3.005569	2.999758	2.64695	2.99873
"47419910_st"	2.966676	2.218625	2.428722	2.457567
"47419912_st"	2.27709	2.059559	2.838028	2.973154
"47419916_st"	2.45808	3.399496	2.513737	2.370339
"47419968_st"	2.792547	2.926972	3.003247	2.592019
"47419974_st"	3.601346	2.434319	2.544315	2.491537
"47419976_st"	2.289432	2.406335	2.187235	2.174897
"47419991_st"	2.44775	1.930614	2.864127	2.44775
"47420010_st"	2.172147	2.277426	2.55566	2.438405
"47420032_st"	2.661368	2.521991	2.185956	2.341009
"47420067_st"	5.85698	6.348011	5.482849	5.976353
"47420068_st"	3.715511	2.871719	2.775396	2.855269
"47420069_st"	6.562963	6.058593	5.428955	6.117295
"47420075_st"	2.548625	2.8647	2.249233	3.146673
"47420081_st"	2.369442	2.69593	2.981597	2.218313
"47420087_st"	2.559157	2.420147	2.733104	2.531809
"47420088_st"	3.045533	2.672901	3.043303	2.790773
"47420091_st"	2.350565	2.982745	2.479395	3.063948
"47420110_st"	2.808037	2.589353	2.709557	2.575735
"47420152_st"	3.631863	3.058672	4.559864	2.992695
"47420169_st"	2.586656	2.518862	2.424049	2.485967
"47420173_st"	2.202739	2.031634	2.520963	2.829206
"47420176_st"	2.743593	3.061109	2.427206	2.522541
"47420177_st"	3.041999	3.558616	2.753619	3.077913
"47420194_st"	2.526308	3.573068	2.671762	3.12856
"47420204_st"	3.198774	3.602496	2.685867	3.036886
"47420232_st"	1.995956	2.538433	2.802508	2.075336
"47420234_st"	2.697883	2.851196	2.748569	3.124283
"47420247_st"	2.138157	1.930614	2.125237	2.150492
"47420326_st"	3.668646	3.130064	3.270292	3.567672
"47420332_st"	2.856381	2.797188	2.560849	2.505476
"47420333_st"	3.257431	3.047981	4.750686	4.0388
"47420345_st"	4.725007	3.850835	3.981294	4.174418
"47420354_st"	3.146945	3.683762	3.211509	2.737134
"47420356_st"	4.405605	4.194447	4.154114	3.210305
"47420383_st"	4.559912	6.156681	4.738205	4.850543
"47420405_st"	2.145229	3.388498	3.56392	3.609529
"47420411_st"	3.514865	3.216473	2.960613	2.607302
"47420419_st"	3.533944	3.29824	2.831131	3.28069
"47420423_st"	4.942802	4.106012	4.246178	5.099843
"47420444_st"	3.466255	3.749076	3.351514	4.178432
"47420476_st"	6.320597	4.906483	4.535891	4.555067
"47420490_st"	2.612843	2.524706	2.885562	2.86797
"47420491_st"	3.124283	3.617274	2.79281	2.30031
"47420492_st"	2.69837	3.396296	2.738485	2.852329
"47420510_st"	2.941477	2.754401	2.505004	2.49524
"47420512_st"	2.769825	3.418882	3.292682	3.408746
"47420513_st"	3.307015	2.422387	2.621084	3.41624
"47420517_st"	2.76342	2.354997	2.44538	2.290138
"47420518_st"	3.690059	4.094435	3.927627	3.890033
"47420520_st"	2.975363	3.091353	2.712218	2.740162
"47420524_st"	2.38054	2.408181	2.452974	2.519064
"47420525_st"	2.921822	2.828069	2.352512	2.746005
"47420544_st"	6.126252	5.912721	5.871676	5.922703
